layer,longitude,lattitude,presence
,163.0024072,-77.62330945,0
,163.0609559,-77.64663188,0
,163.1799576,-77.61102351,0
,163.2133271,-77.60739879,0
,163.1687647,-77.59996103,0
,163.0979876,-77.59907588,0
,163.0741883,-77.60702046,0
,163.1872435,-77.59215782,0
,163.0709925,-77.62428276,0
,163.2111051,-77.60317844,0
,163.2408049,-77.63476542,0
,163.1214753,-77.63452204,0
,163.281943,-77.59291912,0
,163.1245756,-77.61264688,0
,163.1257229,-77.59252481,0
,163.2145794,-77.61951587,0
,163.1822361,-77.62994923,0
,163.0341637,-77.62063114,0
,163.2620199,-77.62291398,0
,163.2868694,-77.59391352,0
,163.0567733,-77.59795373,0
,163.298563,-77.61379121,0
,163.0771744,-77.60488259,0
,163.1942603,-77.63932201,0
,163.1629959,-77.61253372,0
,163.2143036,-77.63892815,0
,163.0881671,-77.65461892,0
,163.1055867,-77.62827197,0
,163.1272395,-77.64464587,0
,163.0663338,-77.6291723,0
,163.1156583,-77.64244708,0
,163.1665577,-77.59784254,0
,163.1025694,-77.63331364,0
,163.1452079,-77.63930123,0
,163.1917995,-77.58298275,0
,163.1137701,-77.641521,0
,163.076693,-77.62892271,0
,163.0245975,-77.61642511,0
,163.2809676,-77.61594934,0
,163.1684077,-77.63929905,0
,163.016295,-77.61350399,0
,163.1871009,-77.58315144,0
,163.2581616,-77.60960076,0
,163.2355724,-77.63373893,0
,163.0683406,-77.6282614,0
,163.2426687,-77.63399174,0
,163.2371417,-77.63390072,0
,163.0865197,-77.65714409,0
,163.0884577,-77.63552077,0
,163.127476,-77.6058413,0
,163.0141666,-77.60903388,0
,163.0274893,-77.62332868,0
,163.3125787,-77.60385716,0
,163.1644538,-77.63812794,0
,163.0369739,-77.60598948,0
,163.0718261,-77.6483085,0
,163.2347194,-77.6044839,0
,163.0105122,-77.62333209,0
,163.0900769,-77.61175409,0
,163.0378588,-77.63307039,0
,163.2369004,-77.62077244,0
,163.141601,-77.61597515,0
,163.1522918,-77.59333849,0
,163.1285854,-77.61347732,0
,163.166474,-77.58864674,0
,163.0629708,-77.6033475,0
,163.1112403,-77.64968987,0
,163.2941652,-77.59857654,0
,163.1482463,-77.63071286,0
,163.0731297,-77.59610138,0
,163.0299455,-77.61159865,0
,163.268383,-77.60097491,0
,163.068761,-77.64431109,0
,162.9976009,-77.61937066,0
,163.1061115,-77.65002789,0
,163.144012,-77.60280705,0
,163.1350026,-77.64583839,0
,163.1432155,-77.59388192,0
,163.2414308,-77.59406921,0
,163.1035965,-77.64637717,0
,163.2824479,-77.61334825,0
,162.992205,-77.61792502,0
,163.1308853,-77.63442072,0
,163.2320305,-77.63557803,0
,163.0847126,-77.60208654,0
,163.1404139,-77.59293287,0
,163.2864791,-77.62055482,0
,163.061881,-77.61804262,0
,163.1581638,-77.6447545,0
,163.2702033,-77.60376434,0
,163.2100604,-77.6034629,0
,163.1276478,-77.61078487,0
,163.0419047,-77.62725208,0
,163.2597638,-77.59054304,0
,163.1388834,-77.58740332,0
,163.2426745,-77.62769698,0
,163.1427505,-77.61785504,0
,163.2262559,-77.60684116,0
,163.1785386,-77.61404922,0
,163.230815,-77.59697518,0
,163.2252112,-77.61912361,0
,163.221768,-77.59642291,0
,163.200485,-77.62048797,0
,163.0301554,-77.60069957,0
,163.184706,-77.62583436,0
,163.1824681,-77.60478214,0
,162.9893551,-77.62018936,0
,163.1177756,-77.59137517,0
,163.1677442,-77.60182209,0
,163.1784247,-77.60190927,0
,163.2586357,-77.61429068,0
,163.3077452,-77.62413416,0
,163.0341724,-77.62186982,0
,163.0836547,-77.63061339,0
,163.0892985,-77.60376494,0
,163.1907239,-77.60811031,0
,163.0440589,-77.63335971,0
,163.1231578,-77.59977848,0
,163.0100593,-77.61888117,0
,163.1691819,-77.61963507,0
,163.1609863,-77.63090813,0
,163.1055864,-77.59911902,0
,163.1261833,-77.63991804,0
,163.1968132,-77.58731161,0
,162.999214,-77.61329395,0
,163.0870483,-77.63028295,0
,163.0981426,-77.6103889,0
,163.314872,-77.61014753,0
,163.2916884,-77.60949759,0
,163.2889353,-77.59993851,0
,163.1267553,-77.589522,0
,163.0530577,-77.61605624,0
,163.241112,-77.60357779,0
,163.2603539,-77.61024045,0
,163.1161882,-77.61617702,0
,163.2268336,-77.62442917,0
,163.0870726,-77.61818728,0
,163.1655122,-77.62575428,0
,163.2170638,-77.63784803,0
,163.1471618,-77.60828968,0
,163.0495707,-77.63385468,0
,163.2210692,-77.58595992,0
,163.2829206,-77.62484547,0
,163.2612437,-77.59178159,0
,163.2438223,-77.59225389,0
,163.0678976,-77.63947848,0
,163.1940336,-77.59248374,0
,163.1613639,-77.61626606,0
,163.0581508,-77.62071357,0
,163.3111305,-77.60590573,0
,163.267326,-77.59577263,0
,163.0781621,-77.60670388,0
,163.0256191,-77.62772075,0
,163.2007049,-77.59810707,0
,163.0554052,-77.61555317,0
,163.1832005,-77.59095386,0
,163.0787457,-77.62690496,0
,163.2218559,-77.60066532,0
,163.0713889,-77.60309245,0
,163.2184054,-77.6038528,0
,163.0632789,-77.62914997,0
,163.2246571,-77.59380885,0
,162.9678569,-77.612492,0
,163.0376517,-77.62007383,0
,163.1732343,-77.61338572,0
,163.1194842,-77.63251624,0
,162.9985407,-77.61293533,0
,163.1114923,-77.61290696,0
,163.2025599,-77.60890828,0
,163.088042,-77.64525286,0
,163.2890875,-77.61061821,0
,163.0627354,-77.62059777,0
,163.1093444,-77.64438744,0
,163.130125,-77.60111866,0
,163.140359,-77.60388269,0
,163.1698586,-77.60358026,0
,163.1788912,-77.62990346,0
,163.1924162,-77.60814023,0
,163.2167767,-77.59897358,0
,163.1557504,-77.63107065,0
,163.1303814,-77.63887193,0
,163.0787047,-77.60603989,0
,163.322497,-77.62148817,0
,163.1006983,-77.61996779,0
,163.1185122,-77.59740878,0
,163.120787,-77.60081873,0
,163.2000736,-77.60500728,0
,163.049645,-77.62974383,0
,163.3050798,-77.61742992,0
,163.2801359,-77.61471096,0
,163.1458235,-77.61497055,0
,163.1464903,-77.63570737,0
,163.1105332,-77.59763305,0
,163.1428025,-77.60998114,0
,163.1316619,-77.64113306,0
,163.2678136,-77.59633885,0
,163.2909818,-77.61107765,0
,163.2040211,-77.62128494,0
,163.1256388,-77.62494376,0
,163.222034,-77.60078487,0
,163.0824608,-77.60888441,0
,163.1060663,-77.60428243,0
,163.1462229,-77.63132347,0
,163.263074,-77.59227448,0
,163.2612272,-77.62926709,0
,163.2065691,-77.63885104,0
,162.9964004,-77.6206855,0
,163.185664,-77.61172371,0
,163.3323491,-77.61484718,0
,163.2738796,-77.62150148,0
,163.1866562,-77.62152299,0
,163.1663379,-77.60876566,0
,163.2536196,-77.59648594,0
,163.1518345,-77.62743731,0
,163.2462852,-77.62220329,0
,163.1543146,-77.63736978,0
,163.0804695,-77.64776568,0
,163.0138049,-77.62544046,0
,163.0377834,-77.61005171,0
,163.2301273,-77.62712739,0
,163.058795,-77.61711195,0
,163.2729843,-77.59620884,0
,163.1447505,-77.61135437,0
,163.0539461,-77.60969825,0
,163.0596438,-77.61223364,0
,163.106953,-77.60777242,0
,163.1691593,-77.62199718,0
,163.1097327,-77.64614628,0
,163.1867899,-77.58510163,0
,163.3028669,-77.59803227,0
,163.1584286,-77.59452425,0
,163.3263155,-77.60282853,0
,163.3032863,-77.59990226,0
,163.0901934,-77.63056737,0
,163.0975687,-77.60236715,0
,163.2498617,-77.61831562,0
,163.1188627,-77.5971454,0
,163.2826389,-77.62375364,0
,163.2044771,-77.59135922,0
,163.2776976,-77.60995929,0
,163.175211,-77.63812468,0
,163.2426645,-77.61897143,0
,163.0753452,-77.61709605,0
,163.022711,-77.63127612,0
,163.0565783,-77.60203043,0
,163.0331104,-77.6277014,0
,163.0867836,-77.6474774,0
,163.0928576,-77.60010484,0
,163.2082651,-77.5830337,0
,163.0409255,-77.63909342,0
,163.3099426,-77.59818517,0
,163.1759697,-77.60816102,0
,163.0772911,-77.60309985,0
,163.3084779,-77.6179171,0
,163.2943166,-77.61742541,0
,163.2321229,-77.5942362,0
,163.1311014,-77.61067076,0
,163.1253965,-77.64431072,0
,163.1731043,-77.62934996,0
,163.1514866,-77.6112632,0
,163.1206251,-77.61177667,0
,163.1782804,-77.58458568,0
,162.9657421,-77.6104051,0
,163.2189132,-77.5982323,0
,163.036341,-77.6189885,0
,163.0838699,-77.64331557,0
,163.1223583,-77.61641332,0
,162.9948046,-77.61150259,0
,163.0221235,-77.60977969,0
,163.1633682,-77.59944027,0
,163.1806923,-77.58547474,0
,163.1926356,-77.59844653,0
,163.187249,-77.63321482,0
,163.1829493,-77.61672141,0
,163.1779774,-77.60803399,0
,163.0868721,-77.64089758,0
,163.1773147,-77.62524246,0
,163.1628528,-77.59953035,0
,163.0687365,-77.59878935,0
,163.1621754,-77.64387238,0
,163.0157601,-77.62469536,0
,163.2145535,-77.59941424,0
,163.2377398,-77.60653782,0
,163.1647132,-77.64086821,0
,163.0976333,-77.64891787,0
,163.2703416,-77.61100856,0
,163.2685413,-77.62013948,0
,163.0463838,-77.61354025,0
,163.0018731,-77.62352773,0
,163.1372271,-77.5955124,0
,163.0253165,-77.63271591,0
,163.2273175,-77.59953845,0
,163.1337977,-77.62588087,0
,163.1178414,-77.60607464,0
,163.2893175,-77.59819802,0
,163.0272575,-77.62203463,0
,163.2000444,-77.63344638,0
,163.0930594,-77.60290652,0
,163.1122636,-77.6341503,0
,163.277534,-77.60136927,0
,163.1721455,-77.5957031,0
,163.1032675,-77.6065237,0
,163.131957,-77.59651411,0
,163.1108485,-77.6186434,0
,163.0793249,-77.60358933,0
,163.1534922,-77.6219378,0
,163.1839799,-77.62578647,0
,163.1054626,-77.65302367,0
,163.2299467,-77.61255302,0
,163.0773425,-77.62604944,0
,163.3010239,-77.59626423,0
,163.0698999,-77.59624642,0
,163.2426565,-77.58927919,0
,163.1755897,-77.64283485,0
,163.235988,-77.58881407,0
,163.0603253,-77.63711151,0
,163.2685827,-77.62191879,0
,163.0959485,-77.59594025,0
,163.1639114,-77.61903073,0
,163.2723741,-77.61338363,0
,163.2842429,-77.62656756,0
,163.1843662,-77.60271398,0
,163.2106655,-77.58472893,0
,163.0059124,-77.61627593,0
,163.090915,-77.59506577,0
,163.0855257,-77.64784952,0
,163.2876789,-77.61249779,0
,163.313015,-77.6186952,0
,162.9837586,-77.61320933,0
,163.086808,-77.65463477,0
,163.1668663,-77.60794064,0
,163.3300802,-77.61548725,0
,163.1961152,-77.60439898,0
,163.0402523,-77.62730283,0
,163.1424382,-77.58965261,0
,163.2484387,-77.63305426,0
,163.251413,-77.60540853,0
,163.0223639,-77.63037494,0
,163.2247421,-77.62659885,0
,163.0606874,-77.61905805,0
,163.0114282,-77.61364938,0
,163.0796874,-77.59603534,0
,163.2584688,-77.5912426,0
,163.0185577,-77.6235398,0
,163.0596881,-77.63790091,0
,163.2046141,-77.59903192,0
,163.2040526,-77.58990201,0
,162.9772839,-77.61437493,0
,163.0405362,-77.60493976,0
,163.2370228,-77.60882638,0
,163.0402736,-77.60348704,0
,163.0933986,-77.60252252,0
,163.2405863,-77.62832157,0
,163.3047468,-77.59876102,0
,162.9920682,-77.61947015,0
,163.0966203,-77.60610922,0
,163.1738173,-77.59696086,0
,163.0204879,-77.62481476,0
,163.318697,-77.62073606,0
,163.0251095,-77.60479741,0
,163.0974572,-77.61376853,0
,163.2826472,-77.617063,0
,163.0694888,-77.62270911,0
,163.1117101,-77.64555133,0
,163.0649685,-77.61795452,0
,163.3031085,-77.60354135,0
,163.3072399,-77.61985601,0
,163.1370421,-77.61336589,0
,162.9818072,-77.61552695,0
,163.1033664,-77.63938798,0
,163.0596386,-77.61633018,0
,163.2278944,-77.62054229,0
,163.1699164,-77.64481323,0
,163.1111673,-77.62594992,0
,163.1043677,-77.62199066,0
,163.0997832,-77.63883104,0
,163.1400094,-77.5949291,0
,163.1487676,-77.61867037,0
,163.0653751,-77.62875647,0
,163.1531863,-77.60118966,0
,163.1751077,-77.59018878,0
,163.1280192,-77.58772278,0
,163.0787531,-77.5965078,0
,163.0987521,-77.65064414,0
,163.0475305,-77.60071918,0
,163.2269583,-77.61795542,0
,163.0795693,-77.63227486,0
,163.2700361,-77.60109533,0
,163.2027451,-77.64068021,0
,163.0595789,-77.6019509,0
,163.3038712,-77.61848883,0
,163.3181326,-77.60614943,0
,163.3080029,-77.6134724,0
,163.1576145,-77.60444939,0
,163.1271702,-77.61718228,0
,163.0969749,-77.59942273,0
,163.1087207,-77.62345382,0
,163.0356652,-77.60547674,0
,163.152677,-77.60869971,0
,163.3035139,-77.62128647,0
,163.2059176,-77.62424673,0
,163.3301897,-77.60778005,0
,163.1759605,-77.64117805,0
,163.0559351,-77.60112971,0
,163.3046058,-77.60218326,0
,163.1700383,-77.61602513,0
,163.041215,-77.63188978,0
,163.1720175,-77.61245152,0
,163.0551177,-77.61205253,0
,163.1843611,-77.6111969,0
,163.1480699,-77.63357713,0
,163.3089025,-77.61880307,0
,163.0581311,-77.61010249,0
,163.2178768,-77.6280377,0
,163.2857162,-77.61102634,0
,163.225952,-77.6018039,0
,163.1830153,-77.60892647,0
,162.9878735,-77.61658988,0
,163.1653943,-77.62347752,0
,163.0376794,-77.62850798,0
,163.2282863,-77.59484738,0
,163.2706677,-77.60106212,0
,163.0835537,-77.60001007,0
,162.990238,-77.6189001,0
,163.2071278,-77.62664832,0
,163.0421459,-77.6096267,0
,163.1177636,-77.63429,0
,163.1945252,-77.63845231,0
,163.1435427,-77.59545686,0
,163.1530485,-77.59765509,0
,163.2250198,-77.62348349,0
,163.2360259,-77.60792878,0
,163.1693797,-77.6079384,0
,163.0196924,-77.61370409,0
,163.0441985,-77.59980297,0
,163.1794627,-77.60091003,0
,163.246862,-77.60537953,0
,163.1037984,-77.6008525,0
,163.0163468,-77.62509953,0
,163.1816313,-77.59038568,0
,163.0137041,-77.62245336,0
,163.0108067,-77.61412374,0
,163.2850931,-77.61072576,0
,163.1035503,-77.59398964,0
,163.0416394,-77.62377613,0
,163.1281106,-77.59751952,0
,163.2215703,-77.62992927,0
,163.1554585,-77.62146027,0
,163.239155,-77.60306894,0
,163.1685938,-77.58513549,0
,163.103239,-77.6263859,0
,163.2262469,-77.6354064,0
,163.3185051,-77.62029761,0
,163.1548047,-77.62854053,0
,163.0753512,-77.61569768,0
,163.0931768,-77.62963792,0
,163.2049142,-77.58690116,0
,163.0856409,-77.63088299,0
,163.222264,-77.63014253,0
,163.051569,-77.61479749,0
,163.306305,-77.61724998,0
,163.0763424,-77.60089099,0
,163.2695637,-77.59514812,0
,163.0775757,-77.61512173,0
,163.0441188,-77.62450401,0
,163.2534811,-77.61630277,0
,163.1944809,-77.6191712,0
,162.9823476,-77.61709815,0
,163.1928839,-77.61839245,0
,163.1224867,-77.61892165,0
,162.9821569,-77.61173982,0
,163.2964671,-77.5995981,0
,163.0750036,-77.59470354,0
,163.137605,-77.62243269,0
,163.1321884,-77.60978894,0
,163.2483008,-77.62465568,0
,163.1872794,-77.6130976,0
,163.0627479,-77.64277211,0
,163.1278279,-77.63008819,0
,163.247577,-77.59761168,0
,163.2781032,-77.61145864,0
,163.3092943,-77.61832362,0
,163.1694704,-77.59608461,0
,163.1658577,-77.62568669,0
,163.1162125,-77.59712848,0
,163.2188945,-77.60311117,0
,163.1274686,-77.64507616,0
,163.3005076,-77.62423739,0
,163.3229068,-77.61302205,0
,163.0211643,-77.6076688,0
,163.2669412,-77.62004919,0
,163.0992593,-77.60583412,0
,163.2008417,-77.61380926,0
,163.1309515,-77.63689261,0
,163.1529595,-77.62550395,0
,163.1260558,-77.62295654,0
,163.1278327,-77.59818051,0
,163.1944385,-77.58296064,0
,163.075804,-77.6269444,0
,163.2143008,-77.60690107,0
,163.1416187,-77.63094509,0
,163.197045,-77.59711988,0
,163.0458924,-77.62762042,0
,163.1473818,-77.59786017,0
,163.1433033,-77.58854643,0
,163.278379,-77.61262394,0
,163.2637971,-77.63098051,0
,163.1082877,-77.62802621,0
,163.2861348,-77.60782961,0
,163.1105169,-77.64738091,0
,163.2942856,-77.59990799,0
,163.1244084,-77.64476564,0
,163.1008866,-77.62243537,0
,163.0414927,-77.63791794,0
,163.0577616,-77.60873544,0
,163.3342663,-77.60980214,0
,163.2134744,-77.63156651,0
,163.0140505,-77.6253705,0
,163.167656,-77.63229211,0
,163.0678839,-77.64172751,0
,163.0162817,-77.62170438,0
,163.2315892,-77.6052537,0
,163.1954972,-77.59791416,0
,163.1858089,-77.60284016,0
,163.2067869,-77.59512705,0
,163.1017398,-77.63870323,0
,163.0338594,-77.60902942,0
,163.1884301,-77.61717427,0
,163.2343498,-77.59268056,0
,163.1216122,-77.59033374,0
,163.0808325,-77.64903363,0
,163.1091501,-77.6463584,0
,163.150597,-77.63903912,0
,163.2130632,-77.62107048,0
,163.1472578,-77.63061709,0
,163.1851544,-77.62418736,0
,163.1091455,-77.6106244,0
,163.0761482,-77.63931941,0
,163.3169746,-77.60343042,0
,163.1647883,-77.6326862,0
,163.1781941,-77.62224157,0
,163.1211036,-77.64617697,0
,163.1455264,-77.61183443,0
,163.1473371,-77.61538097,0
,163.1942334,-77.60109537,0
,163.1388401,-77.62906413,0
,163.3284204,-77.61551486,0
,163.059942,-77.61234474,0
,163.0722277,-77.64281997,0
,163.0978061,-77.6292524,0
,163.1377771,-77.60765069,0
,163.3050373,-77.61052132,0
,163.2841193,-77.61462243,0
,163.1826996,-77.63270638,0
,163.0514915,-77.63193884,0
,163.2512626,-77.61816086,0
,163.249902,-77.60853434,0
,163.0741677,-77.61233797,0
,163.0842662,-77.65193785,0
,163.047272,-77.59989289,0
,163.1356378,-77.60997381,0
,162.979914,-77.61541027,0
,163.0273067,-77.6044892,0
,163.2563053,-77.61332173,0
,163.0712666,-77.59755519,0
,163.1798022,-77.6036863,0
,163.0868439,-77.62938222,0
,163.1297007,-77.61491708,0
,163.2886023,-77.61406002,0
,163.0632119,-77.64115757,0
,162.9811824,-77.61639068,0
,163.1059081,-77.63534894,0
,163.2665951,-77.6080045,0
,163.1643742,-77.58555664,0
,163.2750202,-77.62282331,0
,163.1833073,-77.62189009,0
,163.1781266,-77.61611893,0
,163.1107036,-77.63831256,0
,163.0755093,-77.64016753,0
,163.2769235,-77.60232618,0
,163.049494,-77.64290716,0
,163.1311808,-77.60657225,0
,163.0145869,-77.61338799,0
,163.1202718,-77.64572974,0
,163.1887257,-77.59318742,0
,163.2698215,-77.59451268,0
,163.2371862,-77.62727656,0
,163.1636348,-77.63365681,0
,162.976665,-77.61521876,0
,163.2630268,-77.6202762,0
,163.1740602,-77.58488073,0
,163.3054101,-77.60757323,0
,163.1471925,-77.62004023,0
,163.2446197,-77.6314015,0
,163.106133,-77.63693773,0
,163.0740589,-77.64318061,0
,163.1147287,-77.63214936,0
,163.1095966,-77.64512503,0
,163.1095039,-77.60082709,0
,163.2229412,-77.59776901,0
,163.3153884,-77.59740658,0
,163.1486779,-77.62535364,0
,163.0315715,-77.63120742,0
,163.249954,-77.59675461,0
,163.1059376,-77.62423075,0
,163.1131914,-77.61835474,0
,163.1474821,-77.64286893,0
,163.1010917,-77.61884801,0
,163.3032545,-77.61136776,0
,163.1278998,-77.64882567,0
,163.3147861,-77.614383,0
,163.2943111,-77.60419823,0
,163.0006855,-77.61756367,0
,163.0556735,-77.63826028,0
,163.1613384,-77.6465722,0
,163.0904104,-77.64669935,0
,163.3141742,-77.61568102,0
,163.1496865,-77.59835798,0
,163.0011269,-77.61044011,0
,163.1448933,-77.59003362,0
,163.1613219,-77.60482741,0
,163.0751936,-77.61140614,0
,163.1339794,-77.63817825,0
,163.2744835,-77.60220144,0
,163.2490685,-77.61182357,0
,163.0785719,-77.61062332,0
,163.1141538,-77.62318435,0
,163.0994951,-77.61184375,0
,163.0265157,-77.61063555,0
,163.2437228,-77.59660789,0
,163.121977,-77.61924111,0
,163.2812321,-77.61658051,0
,163.056737,-77.62528182,0
,163.1400122,-77.59095273,0
,163.0595358,-77.60784959,0
,163.0748426,-77.63879453,0
,163.1498032,-77.64244394,0
,163.1517028,-77.64347809,0
,163.1984868,-77.59235703,0
,163.2564071,-77.60573726,0
,163.0793179,-77.65076963,0
,163.1235211,-77.60426435,0
,163.0612316,-77.61712738,0
,163.1748273,-77.5908783,0
,163.1670172,-77.60564135,0
,163.2059235,-77.60993249,0
,163.3161081,-77.60252402,0
,163.2016289,-77.58498134,0
,163.2587373,-77.62698029,0
,163.2915716,-77.60871771,0
,163.1863488,-77.6026047,0
,163.2781059,-77.59207438,0
,163.0515742,-77.60859295,0
,163.0023802,-77.61020955,0
,163.2842044,-77.59777749,0
,163.2205942,-77.59178184,0
,163.0235922,-77.60935626,0
,163.3021493,-77.59774247,0
,163.1172776,-77.65018651,0
,163.2967646,-77.62064642,0
,163.1101361,-77.64621587,0
,163.2098438,-77.58795328,0
,163.3055357,-77.60553512,0
,163.1531831,-77.60035186,0
,163.2221169,-77.60971676,0
,163.15349,-77.61191515,0
,163.0437222,-77.60062117,0
,163.1735944,-77.58972039,0
,163.2748461,-77.6082345,0
,163.2665624,-77.61141268,0
,163.1410184,-77.63176023,0
,163.2799606,-77.6022588,0
,163.1411336,-77.59550181,0
,162.9785851,-77.61318809,0
,163.0876439,-77.62048549,0
,163.210923,-77.60006423,0
,162.9814434,-77.61714322,0
,163.2307451,-77.60701019,0
,163.1306376,-77.59785898,0
,163.0296011,-77.60965097,0
,163.1490036,-77.60993662,0
,163.237718,-77.60969104,0
,163.0349195,-77.63775482,0
,163.2115386,-77.6204658,0
,163.0815765,-77.61489173,0
,163.1549061,-77.64700223,0
,163.2198531,-77.63223558,0
,163.1799715,-77.62730451,0
,163.2213416,-77.59958168,0
,163.2852391,-77.6145312,0
,163.2989006,-77.61726218,0
,163.2127437,-77.61690257,0
,163.1787908,-77.59630058,0
,163.3031976,-77.61920497,0
,163.0748031,-77.60023644,0
,163.0915503,-77.64377899,0
,163.3352903,-77.61469933,0
,163.035649,-77.62913591,0
,163.1588207,-77.60254916,0
,163.1358913,-77.59753106,0
,163.0877697,-77.63578082,0
,163.0946132,-77.64998504,0
,163.1305526,-77.62360244,0
,163.0630407,-77.63590997,0
,163.0774572,-77.61021919,0
,163.3070807,-77.61112572,0
,163.3061532,-77.62210707,0
,163.1263478,-77.62439638,0
,163.2316727,-77.61449949,0
,163.3360336,-77.61692589,0
,163.0416277,-77.59991836,0
,163.121824,-77.59859168,0
,163.0639135,-77.59824825,0
,163.2837224,-77.59638663,0
,163.1739121,-77.59586374,0
,163.1796135,-77.62988926,0
,163.2313578,-77.59445062,0
,163.3003365,-77.60031563,0
,163.2098519,-77.61473563,0
,163.295877,-77.61350874,0
,163.0261509,-77.6087218,0
,163.2253163,-77.5988215,0
,163.1052917,-77.61855797,0
,163.1144726,-77.6199606,0
,163.2436401,-77.63357241,0
,162.9845499,-77.61155215,0
,163.2112638,-77.60664352,0
,163.1129696,-77.64564931,0
,163.1874775,-77.59859586,0
,163.1173668,-77.62559907,0
,163.2280398,-77.63579918,0
,163.2155565,-77.61423872,0
,163.1876158,-77.59537518,0
,163.0860736,-77.60211815,0
,162.9883506,-77.6070666,0
,163.2588927,-77.61298247,0
,163.2601467,-77.60325893,0
,163.3283445,-77.61506546,0
,163.0922618,-77.6224118,0
,163.0887438,-77.62033203,0
,163.0539494,-77.63993738,0
,163.1130201,-77.64126689,0
,163.2896729,-77.6168088,0
,163.1793609,-77.63466165,0
,163.305634,-77.60224443,0
,163.2631129,-77.60250997,0
,163.1929026,-77.58267703,0
,163.1672816,-77.62326503,0
,163.3023784,-77.62216688,0
,163.1368568,-77.60081325,0
,163.2022188,-77.63073148,0
,163.2175215,-77.62534577,0
,163.0675367,-77.62990398,0
,163.0170336,-77.62968406,0
,163.0804044,-77.62467557,0
,163.1370733,-77.61460926,0
,163.1888442,-77.63799466,0
,163.1351287,-77.62670299,0
,163.1532385,-77.63257723,0
,163.1693015,-77.59340273,0
,163.2171361,-77.60777658,0
,163.1790672,-77.58805339,0
,163.2312906,-77.594218,0
,163.0926176,-77.6412138,0
,163.0373405,-77.60422016,0
