species,long_degrees,lat_degrees
mat,163.286423080304,-77.6274703908497
mat,163.209848832597,-77.6278900631757
mat,163.037610307939,-77.6286333197066
mat,163.285293272301,-77.6275805248535
mat,163.287418591785,-77.6276403967726
mat,163.209050934436,-77.6280682848837
mat,163.285799965187,-77.6277528356396
mat,163.286791910276,-77.627887921722
mat,163.287932483248,-77.6278825478133
mat,163.209722914266,-77.6282749386287
mat,163.036667148501,-77.6290561315255
mat,163.208914898326,-77.628348390664
mat,163.287305799783,-77.6281300739439
mat,163.288283452489,-77.6281254661894
mat,163.261564198911,-77.6282850751985
mat,163.209423938599,-77.6285557660254
mat,163.210401652195,-77.6285514368926
mat,163.266799601809,-77.6284704854744
mat,163.288960325653,-77.6283668470034
mat,163.287986238199,-77.6284063792771
mat,163.209949829715,-77.6289377558945
mat,163.288655949306,-77.628577916652
mat,163.289477864619,-77.6286439172311
mat,163.030380197241,-77.6299183715702
mat,163.209810437703,-77.6291829390403
mat,163.289336441719,-77.6288542186289
mat,163.210631977308,-77.6292491766859
mat,163.029410913988,-77.6300268321007
mat,163.178864020757,-77.6294928801308
mat,163.240144909421,-77.6292915255083
mat,163.210000334597,-77.6294616022583
mat,163.289528099004,-77.6291328263301
mat,163.029433832755,-77.6303062333072
mat,163.210991598113,-77.629596963379
mat,163.210186872197,-77.6297053422587
mat,163.294927224995,-77.6293169287142
mat,163.299330675473,-77.6293309655281
mat,163.211015188061,-77.6298414249324
mat,163.249808210665,-77.6297366393504
mat,163.290874843497,-77.6295457360169
mat,163.023923691772,-77.6307112272705
mat,163.210210446676,-77.6299498038827
mat,163.025556446701,-77.6307400413895
mat,163.259107712395,-77.6297987662577
mat,163.021324374638,-77.6308257604809
mat,163.182026161737,-77.6301779740731
mat,163.022468162247,-77.6308564198244
mat,163.211364723082,-77.630084441905
mat,163.020026117712,-77.6309004804419
mat,163.257814488191,-77.6299095374593
mat,163.290899989214,-77.6297901904476
mat,163.019053832959,-77.6309739789963
mat,163.258636328413,-77.6299756307875
mat,163.021012599045,-77.6310016046284
mat,163.210403732515,-77.6302633899196
mat,163.255383954203,-77.6300604678724
mat,163.289444081621,-77.6299018810511
mat,163.182538122845,-77.6304203229409
mat,163.211547924765,-77.6302932579076
mat,163.291729184994,-77.629926028383
mat,163.290269678391,-77.6300028013339
mat,163.292399028342,-77.6300975565967
mat,163.10888872491,-77.6309386918019
mat,163.289469200185,-77.6301463356172
mat,163.291265442839,-77.6301727932622
mat,163.015336055555,-77.6313721090822
mat,163.253459716784,-77.6303837474164
mat,163.210926354979,-77.6306104548508
mat,163.302517467925,-77.6301892737982
mat,163.010125697549,-77.631461286044
mat,163.012081703135,-77.6314540503214
mat,163.254281565124,-77.6304498538399
mat,163.293231859583,-77.6302683120177
mat,163.009316312931,-77.6315341475207
mat,163.013554347799,-77.6315184649802
mat,163.289653702091,-77.6303550990837
mat,163.211591757956,-77.6307472578607
mat,163.007368704624,-77.6316461396006
mat,163.288690221527,-77.630499400107
mat,163.293090481282,-77.6304786153729
mat,163.005418263152,-77.6317231924027
mat,163.006396287992,-77.631719593133
mat,163.183409000647,-77.6310104938214
mat,163.290812459204,-77.6305243235488
mat,163.210467736833,-77.6309269285804
mat,163.253657578832,-77.6307322253345
mat,163.002824150071,-77.6319074004913
mat,163.004617222866,-77.6319008161725
mat,163.028905022,-77.6318104699625
mat,163.21162210587,-77.6310615655217
mat,163.292623148097,-77.6306904605275
mat,163.209832639784,-77.6311044306933
mat,163.210813921631,-77.6311350231811
mat,163.001202442381,-77.6320181523656
mat,163.006255689706,-77.6319995964032
mat,163.182949674013,-77.6313269213516
mat,163.253196546149,-77.6310138481265
mat,163.254826361951,-77.6310063699648
mat,163.025010034641,-77.6320347193693
mat,163.252388608526,-77.6310874286875
mat,163.209363878344,-77.6313161332894
mat,163.211156747053,-77.6313081942656
mat,163.291022139485,-77.6309775405443
mat,163.210348544208,-77.6313816505499
mat,163.252894991137,-77.6312598004843
mat,163.112727271127,-77.6319362596443
mat,163.209058092022,-77.6315271141196
mat,163.232528589831,-77.6314222807027
mat,163.281264763562,-77.6312330917828
mat,163.210694739573,-77.6315897453058
mat,163.284857532931,-77.6312861031041
mat,163.282093950377,-77.6313689589563
mat,163.232559463754,-77.6317365860284
mat,163.282437765528,-77.631542040517
mat,163.250661931544,-77.6317591672595
mat,163.232906037196,-77.6319446526429
mat,163.211886274884,-77.6321085350818
mat,163.234379862389,-77.6320078772013
mat,163.250193834546,-77.6319709398281
mat,163.235860582033,-77.63214093936
mat,163.212229141701,-77.6322817048288
mat,163.016458331315,-77.6331496641087
mat,163.213217275149,-77.6323821348265
mat,163.284783942731,-77.6321599228963
mat,163.23572510022,-77.6324210585072
mat,163.2124191392,-77.6325603664041
mat,163.248768593536,-77.6323967170743
mat,163.233449950902,-77.6325012113722
mat,163.213729928505,-77.6326244252602
mat,163.247970961753,-77.6325750524136
mat,163.213091415057,-77.6327670119075
mat,163.214565236924,-77.6328303432929
mat,163.24652128863,-77.6327563596054
mat,163.213600703602,-77.6329743795293
mat,163.284841160852,-77.6327186772235
mat,163.214921687554,-77.6331432018288
mat,163.213783984688,-77.6331831940596
mat,163.214289921445,-77.6333556373509
mat,163.215434404916,-77.6333854890742
mat,163.214795872108,-77.6335280797071
mat,163.216110159885,-77.6336270501916
mat,163.219876542897,-77.6337849593565
mat,163.215804430685,-77.6338380385884
mat,163.221999198182,-77.6338104170698
mat,163.228356957443,-77.6337819227213
mat,163.240097735031,-77.6337638520792
mat,163.220705233161,-77.6339210126867
mat,163.238314875244,-77.6338767491555
mat,163.239459463307,-77.6339065003043
mat,163.216150784311,-77.6340461264558
mat,163.215342434344,-77.634119597514
mat,163.221048271219,-77.6340941713844
mat,163.237680022906,-77.6340543159722
mat,163.231325574546,-77.6341179499503
mat,163.216493762933,-77.6342192908683
mat,163.232470168032,-77.634147730359
mat,163.233448309348,-77.6341433187757
mat,163.227419843839,-77.6342053906751
mat,163.118518370072,-77.634707576584
mat,163.220739215354,-77.6342702423412
mat,163.22188039609,-77.6342651441162
mat,163.225140907365,-77.6342505515137
mat,163.226119059267,-77.634246166151
mat,163.224003136677,-77.6342905862723
mat,163.236882128154,-77.6342326189677
mat,163.223028385265,-77.6343298870023
mat,163.231831790065,-77.6342903607785
mat,163.228411670026,-77.6343406886392
mat,163.230531011025,-77.6343311572444
mat,163.233139426292,-77.6343194037455
mat,163.234121016329,-77.6343499125663
mat,163.221245291536,-77.634442672768
mat,163.226951263316,-77.6344171234504
mat,163.216520855403,-77.6344986750134
mat,163.22972615029,-77.6344395936705
mat,163.235921183896,-77.6344116567146
mat,163.222067235896,-77.6345088760546
mat,163.225331221448,-77.6345292041322
mat,163.227780072044,-77.6345531553398
mat,163.220447138558,-77.6346209277981
mat,163.228761667334,-77.6345836834013
mat,163.234467687855,-77.6345579772246
mat,163.217030270922,-77.6347060362616
mat,163.235615768748,-77.6346226672599
mat,163.216055465399,-77.6347453121332
mat,163.122475007764,-77.6351804778866
mat,163.221112858037,-77.6347577076527
mat,163.217699347672,-77.6348777474398
mat,163.220307888549,-77.634866116355
mat,163.215257219435,-77.634923552015
mat,163.216568270129,-77.634987597269
mat,163.219339870031,-77.6349752498799
mat,163.221622359968,-77.6349650603471
mat,163.218042370403,-77.6350509099158
mat,163.220650946964,-77.6350392755583
mat,163.214788406835,-77.6351352639478
mat,163.310325047185,-77.6346940577281
mat,163.21609947726,-77.6351993114502
mat,163.220012389277,-77.6351818783843
mat,163.219037556118,-77.6352211648883
mat,163.180406803278,-77.6354954953094
mat,163.214482618653,-77.6353462508802
mat,163.217417339742,-77.635333198683
mat,163.216445873361,-77.6354073989561
mat,163.223623061813,-77.6354103094035
mat,163.21547439549,-77.6354815957779
mat,163.181075420732,-77.635667296078
mat,163.179937381265,-77.6357071474568
mat,163.214506287438,-77.6355907121932
mat,163.17847652066,-77.6357833233301
mat,163.216792280954,-77.6356154860249
mat,163.179301610333,-77.6358845786468
mat,163.177511346136,-77.635927232232
mat,163.215341806106,-77.6357966278799
mat,163.178496207434,-77.6359928642342
mat,163.2142072445,-77.635871544912
mat,163.21339876553,-77.6359450102295
mat,163.215032628212,-77.6359726923983
mat,163.177534295558,-77.6361716967026
mat,163.220915953258,-77.6360862365609
mat,163.215375644072,-77.6361458582277
mat,163.032587584518,-77.6369321722409
mat,163.214400721487,-77.6361851282025
mat,163.213099689353,-77.6362258417412
mat,163.223045810504,-77.6361815320848
mat,163.212294556418,-77.6363342268584
mat,163.263988500532,-77.6361700141595
mat,163.214261335936,-77.6364303136952
mat,163.213952127259,-77.6366063769967
mat,163.212667932419,-77.6368217037481
mat,163.293068337511,-77.6365930565713
mat,163.228019377872,-77.6369977568345
mat,163.210092671514,-77.6371824929614
mat,163.179932019468,-77.6373841775488
mat,163.260173583544,-77.637165905731
mat,163.256111037929,-77.6373243527073
mat,163.100869193008,-77.6380283293758
mat,163.296727680812,-77.6372745086833
mat,163.223681464126,-77.6376810297405
mat,163.208682305743,-77.6377826767266
mat,163.298369129393,-77.6373715368895
mat,163.128777854316,-77.6381591141232
mat,163.255989941809,-77.637744172041
mat,163.271644471959,-77.6376718203892
mat,163.12863991621,-77.6384391798044
mat,163.222448387125,-77.6384202464424
mat,163.207288614883,-77.6385574689237
mat,163.129530833678,-77.6392739908147
mat,163.252999789452,-77.6388409849595
mat,163.129719099436,-77.6395527096718
mat,163.234102605718,-77.6391365443032
mat,163.221391859994,-77.6392984211565
mat,163.243936371762,-77.6395811300741
mat,163.129446374115,-77.6401477660163
mat,163.205782029828,-77.6398568204985
mat,163.182468509819,-77.6400634219974
mat,163.128972773658,-77.6403244065685
mat,163.225856766253,-77.6399073321842
mat,163.127197402502,-77.6405413511091
mat,163.129317865235,-77.6405326042632
mat,163.205163196745,-77.6402089276243
mat,163.12851487572,-77.6406756666915
mat,163.226387049583,-77.6403242135075
mat,163.129346174693,-77.6408469208802
mat,163.205682730563,-77.6405210795612
mat,163.128373761166,-77.6409208081895
mat,163.12822949855,-77.6411310255353
mat,163.129371339846,-77.6411263134296
mat,163.166738382685,-77.6411092265385
mat,163.238671563308,-77.6407929303436
mat,163.129393360275,-77.641370781911
mat,163.217151095642,-77.6409943565658
mat,163.128254639393,-77.6414104181906
mat,163.241295144271,-77.6409207900446
mat,163.16626527132,-77.6412859316274
mat,163.204924241697,-77.6411183672507
mat,163.129412235612,-77.6415803263242
mat,163.177210677944,-77.6414137325483
mat,163.205107497331,-77.6413271876674
mat,163.128116653835,-77.6416904836457
mat,163.216862151317,-77.6413799613125
mat,163.126005403914,-77.641803993505
mat,163.176900826227,-77.6415897539575
mat,163.242148756857,-77.6413012374382
mat,163.206103005509,-77.6414974897574
mat,163.205463953521,-77.6416400586429
mat,163.128154363431,-77.6421095726542
mat,163.206293006505,-77.6417761556977
mat,163.230601746617,-77.6417028136102
mat,163.20548410047,-77.6418495976331
mat,163.216250329876,-77.6418019395855
mat,163.256544892471,-77.6416547457381
mat,163.177109852782,-77.6420779812027
mat,163.226700482245,-77.6418600898109
mat,163.206313167527,-77.641985694628
mat,163.238615399457,-77.6418762743007
mat,163.214965642396,-77.6420172771745
mat,163.12573558929,-77.6424339703131
mat,163.203719897687,-77.6421718081336
mat,163.206656227458,-77.6421588714365
mat,163.177139363756,-77.6423922927891
mat,163.207974720561,-77.6422928042178
mat,163.21466307291,-77.6422631874184
mat,163.207165791046,-77.6423662511271
mat,163.130005484212,-77.6427307994138
mat,163.204559033182,-77.6424126800081
mat,163.208158044164,-77.6425016226009
mat,163.125286927883,-77.6428899974015
mat,163.212729156852,-77.6425163342121
mat,163.127574073353,-77.642915517078
mat,163.131000082941,-77.6429013746659
mat,163.20685969825,-77.6425772295969
mat,163.213558346629,-77.642652409254
mat,163.220246877545,-77.6426226559517
mat,163.207529055733,-77.6427489657162
mat,163.212423154007,-77.6427273189065
mat,163.208351472166,-77.6428152102564
mat,163.264476760895,-77.6426314163019
mat,163.213092595701,-77.642899041415
mat,163.136418620265,-77.6432632280953
mat,163.207229685788,-77.6430297908863
mat,163.211960754189,-77.6430088722227
mat,163.263678701474,-77.6428097975428
mat,163.208867825708,-77.6430924330455
mat,163.208065580681,-77.6432357288684
mat,163.211658101837,-77.643254779153
mat,163.206930302432,-77.6433106157321
mat,163.208888031878,-77.6433019717971
mat,163.137605021231,-77.6437474174909
mat,163.207762846455,-77.6434816314917
mat,163.211844876884,-77.6434985181649
mat,163.2087484594,-77.6435471545514
mat,163.210709597415,-77.6435734207104
mat,163.137294555847,-77.6439233940186
mat,163.206634267216,-77.6436263634069
mat,163.207949549154,-77.6437253731642
mat,163.209098332594,-77.6437901745636
mat,163.211382435636,-77.6437800705126
mat,163.206984101639,-77.6438693861232
mat,163.210083976774,-77.6438556928134
mat,163.208296045554,-77.6439334710663
mat,163.210909852855,-77.6439568527779
mat,163.138151557432,-77.644374013323
mat,163.173883587067,-77.6442230375914
mat,163.209451588869,-77.6440681172504
mat,163.207497104258,-77.644111688361
mat,163.208645920759,-77.6441764916609
mat,163.172265070306,-77.6443697274079
mat,163.210444001365,-77.6442034804432
mat,163.019382211234,-77.64505190148
mat,163.169171542268,-77.6444528394828
mat,163.17308740658,-77.6444360779402
mat,163.209475176018,-77.6443125790866
mat,163.206704864119,-77.6443597496314
mat,163.207850334093,-77.6443896331185
mat,163.168535175449,-77.6446302457028
mat,163.208672859854,-77.6444558766972
mat,163.205739353452,-77.6445037582022
mat,163.209981502652,-77.6444850304312
mat,163.204437429905,-77.6445444305442
mat,163.207377678527,-77.6445664092874
mat,163.139833986401,-77.6449260043702
mat,163.174268791089,-77.6448502611703
mat,163.208370108076,-77.6447017800045
mat,163.209838567605,-77.6446952906393
mat,163.172803562921,-77.6448914832205
mat,163.20657868384,-77.6447446239051
mat,163.139853041611,-77.6451355480899
mat,163.207404590196,-77.6448457944529
mat,163.208879803378,-77.6449091565242
mat,163.210028700106,-77.6449739540208
mat,163.207591306246,-77.6450895363833
mat,163.16435455339,-77.645311880593
mat,163.169739241951,-77.6452889138031
mat,163.205962991934,-77.645131656067
mat,163.140534328745,-77.6454471438299
mat,163.209392885188,-77.6451514552178
mat,163.163218826317,-77.6453865860746
mat,163.206792281252,-77.6452677516284
mat,163.122766838291,-77.645730247601
mat,163.208270907572,-77.6453660401373
mat,163.209416473231,-77.6453959170697
mat,163.141049290564,-77.6457244944497
mat,163.051630288671,-77.6461526272739
mat,163.198497316392,-77.64558371391
mat,163.156237777961,-77.6458004857879
mat,163.207641777642,-77.6456133835405
mat,163.141721095382,-77.6459313154204
mat,163.208787364405,-77.6456432631068
mat,163.142872922443,-77.6460313187585
mat,163.150052967063,-77.6460012364081
mat,163.243720131806,-77.645626463824
mat,163.208151497961,-77.6458207614243
mat,163.144187952336,-77.6461306349645
mat,163.148920293757,-77.6461108063841
mat,163.153163069863,-77.6460929594654
mat,163.152023995252,-77.6461326946883
mat,163.20897411922,-77.6458870041014
mat,163.145173440677,-77.6461963869993
mat,163.146315736972,-77.6461916041691
mat,163.147784402354,-77.6461854478103
mat,163.151048098034,-77.6461717387951
mat,163.150075399411,-77.6462457032578
mat,163.143880707783,-77.6463415428853
mat,163.147144448374,-77.646327880423
mat,163.14910268931,-77.6463196642634
mat,163.208011883031,-77.6460659438276
mat,163.145845338832,-77.6464031978492
mat,163.14667405911,-77.6465394755287
mat,163.154670329652,-77.646505851746
mat,163.208032079686,-77.6462754826674
mat,163.14521173412,-77.646615473715
mat,163.150437033218,-77.6466284935269
mat,163.151745766763,-77.6466579257544
mat,163.208698282653,-77.6464122928117
mat,163.244108873192,-77.6462535886806
mat,163.145877269104,-77.6467524367034
mat,163.144904494909,-77.6468263827892
mat,163.121580150876,-77.6470627192837
mat,163.145570037735,-77.6469633465259
mat,163.208562039574,-77.6466923986338
mat,163.146392402775,-77.6470297772822
mat,163.207922750696,-77.6468349732929
mat,163.123554178171,-77.647229306763
mat,163.208908628163,-77.6469004957849
mat,163.146254760646,-77.6473098519357
mat,163.207290175849,-77.6470473927599
mat,163.194241343957,-77.6471745247172
mat,163.208112873061,-77.6471136380292
mat,163.146766729773,-77.6475522679338
mat,163.206501108226,-77.6473303766202
mat,163.203730118121,-77.6473775170574
mat,163.207810046098,-77.6473595407429
mat,163.194920763807,-77.6474510616408
mat,163.20553536638,-77.6474743844887
mat,163.206521281662,-77.6475399155819
mat,163.185638225947,-77.6477010613141
mat,163.207347371754,-77.6476410863139
mat,163.205722085238,-77.6477181277198
mat,163.185501453494,-77.6479811556489
mat,163.207534128334,-77.6478848283104
mat,163.204926224032,-77.6479312607057
mat,163.206395063728,-77.6479247898196
mat,163.118428393223,-77.6483333482168
mat,163.145691358506,-77.6482904543289
mat,163.209995670597,-77.6480137082693
mat,163.207391113456,-77.6480950872683
mat,163.206088822202,-77.648135767474
mat,163.228451440373,-77.6480712408869
mat,163.2051162964,-77.6482099275352
mat,163.210502153917,-77.6481861586759
mat,163.145553686863,-77.6485705286437
mat,163.207084884536,-77.6483060660385
mat,163.212144362322,-77.6482837043451
mat,163.204150470866,-77.6483539305222
mat,163.20578929131,-77.6484165911284
mat,163.207105069302,-77.6485156049652
mat,163.203844181068,-77.6485649056686
mat,163.205316454798,-77.6485933637653
mat,163.206469033296,-77.6486930993937
mat,163.207448318924,-77.6486887808257
mat,163.203214803185,-77.6488122389253
mat,163.20468374702,-77.6488057772228
mat,163.116064155561,-77.6492862961381
mat,163.205350047941,-77.6489425955311
mat,163.206985587379,-77.6489703257999
mat,163.202582048735,-77.6490246475266
mat,163.203887799083,-77.6490189071985
mat,163.205040405349,-77.6491186488439
mat,163.206019724723,-77.6491143353868
mat,163.203414913024,-77.6491956765547
mat,163.202438937763,-77.6492349039057
mat,163.206686056635,-77.6492511504447
mat,163.205546865135,-77.6492911084266
mat,163.204244443606,-77.6493317798592
mat,163.202948719286,-77.6494422915087
mat,163.201646273615,-77.6494829505801
mat,163.206216563238,-77.6494628478031
mat,163.205077350996,-77.6495028038314
mat,163.203774905941,-77.6495434730305
mat,163.176029570899,-77.6496990269177
mat,163.201336565637,-77.6496589997067
mat,163.202968836722,-77.6496518307492
mat,163.205747053977,-77.6496745443579
mat,163.138175782796,-77.6500337336222
mat,163.204284722127,-77.649750858148
mat,163.202332684461,-77.649829315574
mat,163.190093746996,-77.6499177404347
mat,163.205274169404,-77.6498513169305
mat,163.203322122284,-77.6499297814121
mat,163.201040239502,-77.6499747414072
mat,163.202189560116,-77.6500395718292
mat,163.205943893708,-77.6500230569779
mat,163.204478165099,-77.6500644486315
mat,163.203508834677,-77.6501735261761
mat,163.201553377134,-77.6502170548457
mat,163.200577316495,-77.6502562755611
mat,163.204988014119,-77.6502718324435
mat,163.137746330465,-77.6506993251499
mat,163.202552895267,-77.6504222931406
mat,163.20385879127,-77.6504165529508
mat,163.20108710876,-77.650463666639
mat,163.199791239554,-77.6505741633482
mat,163.203219258879,-77.650559116644
mat,163.204851646138,-77.6505519364601
mat,163.202083288162,-77.6506339834192
mat,163.201113892835,-77.6507430524863
mat,163.204052233858,-77.6507301437433
mat,163.185119456206,-77.6508477035952
mat,163.199974547936,-77.6507829872812
mat,163.202919605746,-77.6508399371843
mat,163.204881872948,-77.6508662451244
mat,163.200640902575,-77.6509198170621
mat,163.203749239803,-77.6509760419982
mat,163.100904843448,-77.6514438934938
mat,163.201797007915,-77.6510544956088
mat,163.135521048572,-77.6513723707316
mat,163.199351668757,-77.6511001581669
mat,163.202779832515,-77.6510851169655
mat,163.205065270443,-77.6510750656504
mat,163.200827577564,-77.6511635636639
mat,163.215193226143,-77.6511001694758
mat,163.203612836465,-77.6512561454053
mat,163.202473452874,-77.6512960906004
mat,163.199375072089,-77.6513446209376
mat,163.204762287928,-77.6513209650297
mat,163.201337410885,-77.651370954283
mat,163.215213551008,-77.6513097078252
mat,163.203303112289,-77.6514321967687
mat,163.200697801092,-77.6515135120911
mat,163.202330314136,-77.6515063469411
mat,163.199721636781,-77.6515527297579
mat,163.204296041633,-77.6515675822983
mat,163.20592855966,-77.6515603956934
mat,163.102266200096,-77.6520672772313
mat,163.201367551515,-77.6516852633446
mat,163.203000086554,-77.651678094201
mat,163.198758833345,-77.6517316369883
mat,163.204965844269,-77.6517393247498
mat,163.200398068621,-77.6517943298816
mat,163.202193873303,-77.6517864496469
mat,163.203993032111,-77.6518134808309
mat,163.206281964696,-77.6518383425566
mat,163.135267330752,-77.6521769772343
mat,163.19763608437,-77.6519461783587
mat,163.20530915264,-77.6519125033142
mat,163.139681798125,-77.6522285102938
mat,163.199761771161,-77.6519718087467
mat,163.20123108721,-77.6519653655725
mat,163.203190172923,-77.6519567624082
mat,163.184092274021,-77.6520749687619
mat,163.198785568213,-77.6520110230767
mat,163.204336329068,-77.6519866606155
mat,163.202380591416,-77.6520301951978
mat,163.206791915759,-77.6520457230232
mat,163.063937249969,-77.6526730857722
mat,163.19667322092,-77.6521250782577
mat,163.205652470501,-77.6520856814493
mat,163.200924659965,-77.6521763374812
mat,163.203536817916,-77.6521648664036
mat,163.140030573812,-77.6524716185346
mat,163.195703663131,-77.652234128174
mat,163.199785184123,-77.6522162714905
mat,163.204682993926,-77.6521947631601
mat,163.198155917357,-77.6522583447339
mat,163.206815466031,-77.6522901851648
mat,163.135145206648,-77.6526316664337
mat,163.202574021921,-77.652343787054
mat,163.196536646874,-77.6524051781496
mat,163.20404673683,-77.6523722519853
mat,163.205189573141,-77.6523672234242
mat,163.194907344637,-77.6524472320631
mat,163.200458306299,-77.6524229482221
mat,163.197849431163,-77.6524693132031
mat,163.106421822606,-77.6528889977011
mat,163.198995621449,-77.6524992337676
mat,163.1002204467,-77.6529489247739
mat,163.193447950352,-77.6525584112822
mat,163.203247196952,-77.6525504569304
mat,163.20602269523,-77.6525382445402
mat,163.204883202726,-77.6525781997659
mat,163.135333798041,-77.6529103815731
mat,163.140231987111,-77.6528900261443
mat,163.195580398752,-77.6526539207873
mat,163.200968184757,-77.6526303395387
mat,163.191991853338,-77.652704506068
mat,163.1942775953,-77.6526945448053
mat,163.106440331071,-77.6530985437783
mat,163.199832012787,-77.652705196979
mat,163.174038872718,-77.6528519563235
mat,163.197059808822,-77.6527522699007
mat,163.198202682596,-77.6527472705016
mat,163.203753770785,-77.6527229198532
mat,163.205549706456,-77.6527150176082
mat,163.208161972474,-77.6527035024063
mat,163.192984761269,-77.652839932623
mat,163.196250139983,-77.6528256845657
mat,163.194947320841,-77.6528663117704
mat,163.199192317747,-77.6528477512774
mat,163.191685252431,-77.6529154676399
mat,163.204753524886,-77.6529281501335
mat,163.207855643891,-77.6529144820762
mat,163.197899524944,-77.6529931623003
mat,163.139450567799,-77.6532775884594
mat,163.162802352363,-77.6532143469825
mat,163.190885502068,-77.6530936364885
mat,163.19251822661,-77.6530865298443
mat,163.196763301736,-77.6530680070083
mat,163.095697600133,-77.653526049351
mat,163.138643702438,-77.6533857567215
mat,163.205260134727,-77.6531006102719
mat,163.19187842888,-77.6532290670572
mat,163.195633731851,-77.6532126936039
mat,163.194494144886,-77.6532526055957
mat,163.139312701828,-77.6535576596873
mat,163.190092365029,-77.6533416497396
mat,163.137846340482,-77.6535986945707
mat,163.095722040297,-77.6538054450892
mat,163.191408536194,-77.6534407390445
mat,163.194020966475,-77.6534293587505
mat,163.19516390323,-77.6534243720347
mat,163.204960466552,-77.653381433073
mat,163.138515340302,-77.6537705994858
mat,163.190275552231,-77.6535504801857
mat,163.191271830092,-77.6537208363231
mat,163.122865015003,-77.6541147234298
mat,163.191128475642,-77.653931086823
mat,163.190318695856,-77.6540044839521
mat,163.136446509723,-77.654373125711
mat,163.126002049649,-77.6544861484734
mat,163.189525489924,-77.6542524955698
mat,163.173056231223,-77.654568110039
mat,163.135677547653,-77.6549003733033
mat,163.15724256176,-77.6549148981179
mat,163.095363505065,-77.6553091572949
mat,163.110735933282,-77.6554917944518
mat,163.10910903609,-77.6555682620909
mat,163.12758488455,-77.6557373690476
mat,163.096743356759,-77.6561421154256
mat,163.096761708105,-77.6563516621795
mat,163.096616737181,-77.6565618629505
